fake_acctcode,segment,refresh_month,opt_in_date,fuel_only_parent_acct,cli_amount,fleetcor_open_datex,cityx,statex,zipx,term_daysx,due_daysx,lock_daysx,credit_limitx,lock_codex,lock_reasonx,lock_typex,deposit_flagx,portfolio,lob_reportingx,fleetcor_open_datey,cityy,statey,zipy,term_daysy,due_daysy,lock_daysy,credit_limity,lock_codey,lock_reasony,lock_typey,deposit_flagy,porfolio,lob_reportingy,snapshot_date,current_balance,unbilled_balance,days_past_due,bal_1_30,bal_31_60,bal_61_90,bal_90_plus,yearmonthx,ccs_grade,paydex,yearmonthy,nsf_amount,nsf_pmts,yearmonthxx,payment_amount,no_of_payment,yearmonthyy,credit_limitxx,fuel_net_rev,nonfuel_net_rev,net_fee_rev,tot_net_rev,yearmonthxxx,credit_limityy,gallons,fuel_spend,nonfuel_spend,tot_spend,quarter_refreshed,vantage_score,yearmonthyyy,wo_amount
198594,50,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,25-06-2021 11:17,DALLAS,TX,75241,7,7,3,6000,M,Inactive,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,0,0,0,0,0,202210,C1,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,689,Unknown,0
260833,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,03-05-2006 19:02,Unknown,Unknown,Unknown,30,15,16,810,U,Unknown,UNLOCKED,0,ARCO,NAP,01-10-2022,0,114.72,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,117.01,1,202210,810,0.09,0,2.29,2.38,202210,810,11.337,60.07,0,60.07,2022Q3,0,Unknown,0
218585,36,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,06-03-2022 10:30,Steubenville,OH,43952,7,7,16,400,U,Unknown,UNLOCKED,0,BP,NAP,01-10-2022,0,0,9,85,0,0,0,202210,X,0,Unknown,0,0,202210,160,1,202210,400,-0.9,0,75,74.1,202210,400,24.69,100.27,0,100.27,2022Q4,784,Unknown,0
137740,14,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,16-03-2022 12:10,MANSON,NC,27553,7,7,10,6500,Q,INACTIVE,PERM LOCK,0,SWMC,NAP,01-10-2022,0,0,0,0,0,0,0,202210,B,75,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q4,567,Unknown,0
148201,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,12-03-2009 08:37,Unknown,Unknown,Unknown,30,14,16,9450,U,Unknown,UNLOCKED,0,ARCO,NAP,01-10-2022,0,1619.92,0,0,0,0,0,202210,A,75,Unknown,0,0,202210,1824.48,1,202210,9450,1.89,0,41.66,43.55,202210,9450,399.2,1931.95,0,1931.95,2022Q3,0,Unknown,0
113558,8,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,17-12-2020 07:22,DETROIT,MI,48211,30,14,10,1000,Z,UNLOCKED,UNLOCKED,0,BPMC,NAP,01-10-2022,0,0,0,0,0,0,0,202210,A,80,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,690,Unknown,0
308150,0,Unknown,15-06-2019,0,2500,16-10-2014 12:26,WHEATON,IL,60187,30,14,7,2000,A,Other,PERM LOCK,0,BPMC,NAP,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
159798,5,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,04-11-2010 16:01,VIRGINIA BCH,VA,23454,7,4,16,20200,M,OTHER,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,237.94,0,0,0,0,0,202210,B,80,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,0,Unknown,0
172482,18,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,23-03-2016 14:16,Unknown,Unknown,Unknown,14,10,16,800,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,165.5,0,8,133.72,0,0,0,202210,F,78,Unknown,0,0,202210,347.22,1,202210,800,6.66,0,55.26,61.92,202210,800,36.291,112.1,0,112.1,2022Q3,0,Unknown,0
177815,29,202208,29-02-2020,FUEL-ONLY PARENT ACCT,0,20-03-2018 15:55,WILLCOX,AZ,85643,7,7,3,5000,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
307799,34,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,11-12-2014 09:01,CALGARY,AB,T2C 5T4,15,14,18,36000,Z,UNLOCKED,UNLOCKED,0,CFMC,NAL MC,01-10-2022,4104.15,4546.06,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,14062.14,3,202210,36000,151.265874,0,0,151.265874,202210,36000,1302.975,7797.21,0,7797.21,2022Q3,0,Unknown,0
175928,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,23-08-2017 11:13,GREEN BAY,WI,54313,14,1,7,8000,U,Unknown,UNLOCKED,0,Kwik Trip,NAP,01-10-2022,0,528.38,0,0,0,0,0,202211,A,75,Unknown,0,0,202210,787.81,2,Unknown,0,0,0,0,0,202210,8000,150.294,802.44,0,802.44,2022Q3,0,Unknown,0
120700,12,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,01-07-2021 08:29,OKLAHOMA CITY,OK,73139,30,14,10,26000,Z,UNLOCKED,UNLOCKED,0,CSMC,NAP,01-10-2022,0,1060.64,0,0,0,0,0,202210,B,72,Unknown,0,0,202210,11600,1,202210,26000,241.846525,0,20,261.846525,202210,26000,3529.968,12617.26,127.8,12745.06,2022Q3,0,Unknown,0
304972,29,202208,17-06-2021,0,40000,09-02-2019 09:28,EDINBURG,TX,78540,15,15,10,15000,A,Other,PERM LOCK,0,FMMC,NAL MC,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
231184,24,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,26-07-2022 16:26,SPRING HILL,FL,34609,30,10,9,37000,M,CLOSED,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,24096.87,0,0,0,0,0,202212,C2,69,Unknown,0,0,202210,48615.7,3,202210,37000,1535.79,0,3274.75,4810.54,202210,37000,7015.913,35986.01,0,35986.01,2022Q4,0,Unknown,0
290104,21,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,29-06-2014 13:10,CHILLIWACK,BC,V2R4H1,30,25,10,29000,Z,UNLOCKED,UNLOCKED,0,HSMC,NAP,01-10-2022,0,5423.01,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,6691.84,1,202210,29000,83.17625025,0,16.71975,99.89600025,202210,29000,999.737,5806.37,0,5806.37,2022Q3,0,Unknown,0
228247,58,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,23-06-2022 15:58,SPRING HOPE,NC,27882,14,10,9,3000,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,57,22.25,911.13,0,0,202210,X,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q4,0,202212,996.13
257305,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,25-09-1998,Unknown,Unknown,Unknown,30,15,16,4200,M,OTHER,PERM LOCK,0,BP,NAP,01-10-2022,0,0,0,0,0,0,0,202210,A,77,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,0,Unknown,0
229705,36,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,11-07-2022 11:45,BRANDON,MS,39043,30,10,10,1200,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,0,1912.98,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,2443.73,2,202210,1200,44.29,0,454.92,499.21,202210,1200,603.564,1985.98,0,1985.98,2022Q4,715,Unknown,0
154284,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,26-08-2022 08:13,DIMONDALE,MI,48821,15,10,10,900,S,S-LOCK,TEMP LOCK,0,FMMC,NAL MC,01-10-2022,0,363.78,0,0,0,0,0,202212,B,77,Unknown,0,0,202210,793.43,1,202210,900,24.1904,0,0,24.1904,202210,900,253.054,1083.22,0,1083.22,2022Q4,795,Unknown,0
171212,12,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,09-09-2015 15:52,WHITE PLAINS,NY,10606,14,14,10,125000,U,Unknown,UNLOCKED,0,BP,NAP,01-10-2022,0,0,0,0,0,0,0,202210,B,74,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,0,Unknown,0
243997,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,30-03-2023 10:33,Compton,CA,90221,15,15,10,1000,M,A/R REASON,PERM LOCK,0,ARCO,NAP,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,202306,47.5,1,202305,1000,0.09,0,7.5,7.59,202305,1000,9.177,40,0,40,2023Q2,832,Unknown,0
119092,55,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,28-05-2021 08:31,TIGARD,OR,97223,30,15,18,8000,I,BAD AGENCY,PERM LOCK,0,FMMC,NAL MC,01-10-2022,0,0,241,0,0,0,380.74,202210,F,34,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202210,380.74
259625,1,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,01-10-1994,Unknown,Unknown,Unknown,30,14,16,2700,U,Unknown,UNLOCKED,0,BP,NAP,01-10-2022,0,196.72,0,0,0,0,0,202210,A,70,Unknown,0,0,202210,406.56,1,202210,2700,-2.7,0,10,7.3,202210,2700,85.665,354.14,0,354.14,2022Q3,0,Unknown,0
138954,36,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,30-03-2022 08:43,NEWPORT,RI,2840,30,15,5,1000,I,BAD AGENCY,PERM LOCK,0,FMMC,NAL MC,01-10-2022,0,454.78,0,0,0,0,0,202212,B,78,Unknown,0,0,202211,760.9,1,202210,1000,6.571675,0,80,86.571675,202210,1000,85.936,297.93,0,297.93,2022Q4,735,Unknown,0
300309,37,202208,07-06-2019,0,11500,07-02-2018 08:36,HELENA,GA,31037,7,7,5,7500,Z,UNLOCKED,UNLOCKED,0,FMMC,NAL MC,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
203130,55,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,26-08-2021 10:56,VANCLEAVE,MS,39565,30,10,7,1500,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,78,161.24,465.43,657.06,0,202210,X,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,551,202212,1283.73
228279,36,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,24-06-2022 10:46,SHELL LAKE,WI,54871,7,7,5,2300,M,CLOSED,PERM LOCK,0,Kwik Trip,NAP,01-10-2022,0,0,0,0,0,0,0,202210,X,0,Unknown,0,0,202212,164.13,1,Unknown,0,0,0,0,0,202211,2300,32.378,165.1,0,165.1,2022Q4,0,Unknown,0
202061,29,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,13-08-2021 15:49,SUMMERVILLE,SC,29485,14,10,10,12000,M,OTHER,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,2874.51,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,1982.21,1,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,805,Unknown,0
244510,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,26-04-2023 10:37,SHREVEPORT,LA,71107,30,10,9,15000,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,202306,3209.09,1,202306,15000,111.35,0,0,111.35,202305,15000,1006.679,3251.45,0,3251.45,2023Q2,0,Unknown,0
283841,12,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,17-02-2011 10:51,LANGLEY,KY,41645,30,15,18,2700,A,Other,PERM LOCK,0,BPMC,NAP,01-10-2022,312.96,28.85,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,312.96,1,202210,2700,0.37662408,0,10,10.37662408,202210,2700,8,26.52,1.59,28.11,2022Q3,0,Unknown,0
194230,55,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,08-04-2021 11:39,BOWIE,MD,20721,30,10,3,1500,M,COLLECT,PERM LOCK,1,Fuelman,Fuelman,01-10-2022,0,0,50,251.31,1702.76,0,0,202212,F,12,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,0,202212,1991.93
123037,8,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,06-08-2021 09:47,SWANSEA,IL,62226,15,8,18,3100,Z,UNLOCKED,UNLOCKED,0,BPMC,NAP,01-10-2022,0,145.5,0,0,0,0,0,202212,X,71,Unknown,0,0,202210,401.51,1,202210,3100,2.375175,0,110,112.375175,202210,3100,35.37,146.01,0,146.01,2022Q3,627,Unknown,0
186615,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,30-04-2020 15:53,METTER,GA,30439,7,7,10,3500,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,0,107.86,0,0,0,0,0,202210,B,77,Unknown,0,0,202210,750,1,202210,3500,75.7,0,105.7,181.4,202210,3500,261.905,1075.42,0,1075.42,2022Q3,0,Unknown,0
289570,61,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,28-01-2020 08:48,RICHTON,MS,39476,7,7,18,3000,I,BAD AGENCY,PERM LOCK,0,FMMC,NAL MC,01-10-2022,0,0,0,0,0,0,0,202211,C1,71,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
253811,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,06-10-2023 11:04,CUBA CITY,WI,53807,7,7,10,4000,Z,UNLOCKED,UNLOCKED,0,KWMC,NAP,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,202310,931.28,1,202310,4000,8.483666,0,0,8.483666,202310,4000,217.3,1027.66,0,1027.66,Unknown,0,Unknown,0
127912,3,202208,06-01-2023,0,2000,17-10-2021 11:46,OMAHA,NE,68104,30,14,10,2000,Z,UNLOCKED,UNLOCKED,0,CSMC,NAP,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
260954,28,202208,01-10-2019,FUEL-ONLY PARENT ACCT,0,17-07-2006 18:34,Unknown,Unknown,Unknown,30,15,16,2000,U,Unknown,UNLOCKED,0,ARCO,NAP,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
176846,3,202208,02-03-2019,FUEL-ONLY PARENT ACCT,0,11-12-2017 12:01,GRAND BAY,AL,36541,7,10,16,6860,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
155636,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,13-09-2022 08:28,NEWARK,NJ,7105,30,14,10,3000,G,OVERDUE,PERM LOCK,0,BPMC,NAP,01-12-2022,2049.85,674.85,0,0,0,0,0,202212,D,5,Unknown,0,0,202211,1299.09,2,202210,3000,17.769358,0,0,17.769358,202210,3000,242.95,1122.76,0,1122.76,2022Q4,715,Unknown,0
231170,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,26-07-2022 15:49,PHILADELPHIA,PA,19133,7,7,18,2100,U,Unknown,UNLOCKED,0,BP,NAP,01-10-2022,448.52,67.36,0,0,0,0,0,202210,X,80,Unknown,0,0,202210,697.86,2,202210,2100,-2.7,0,85,82.3,202210,2100,80.357,289.42,0,289.42,2022Q4,642,Unknown,0
227274,36,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,14-06-2022 10:36,NORTH MYRTLE BEACH,SC,29582,30,10,10,5000,M,OTHER,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,1576.43,0,0,0,0,0,202210,C1,73,Unknown,0,0,202210,1259.61,1,202210,5000,65.49,0,383.1,448.59,202210,5000,338.108,1127.01,0,1127.01,2022Q4,725,Unknown,0
165216,34,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,03-12-2003 07:35,Unknown,Unknown,Unknown,7,7,10,36700,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,3674.31,1862.28,0,0,0,0,0,202211,A,70,Unknown,0,0,202210,18018.26,5,202210,36700,780.18,0,1923.9032,2704.0832,202210,36700,3620.765,14187.39,0,14187.39,2022Q3,0,Unknown,0
314488,45,202208,21-02-2020,0,75000,26-07-2017 08:36,LAREDO,TX,78045,30,14,5,60000,Y,UNLOCKED,UNLOCKED,0,UNMC,NAL MC,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
250364,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,27-01-2023 09:09,DETROIT,MI,48221,7,7,3,1100,K,BAD OTHER,PERM LOCK,0,FMMC,NAL MC,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,202303,478.43,1,202303,1270.05,3,202302,1100,5.571304,0,0,5.571304,202302,1100,62.86,249.39,0,249.39,2023Q1,617,Unknown,0
196927,51,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,27-05-2021 15:36,LAREDO,TX,78041,30,10,7,4500,M,SKIP,PERM LOCK,1,Fuelman,Fuelman,01-10-2022,0,862.82,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,618.73,1,202210,4500,18.58,0,118.35,136.93,202210,4500,148.684,507.63,0,507.63,2022Q3,562,Unknown,0
124147,20,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,25-08-2021 08:06,COLLIERVILLE,TN,38017,30,15,10,600,I,BAD AGENCY,PERM LOCK,0,FMMC,NAL MC,01-10-2022,0,0,0,0,0,0,0,202210,C2,80,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
164567,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,17-03-2014 16:21,MEMPHIS,TN,38138,30,15,16,1000,U,Unknown,UNLOCKED,0,BP,NAP,01-10-2022,0,32.73,0,0,0,0,0,202210,B,75,Unknown,0,0,202211,177.45,1,Unknown,0,0,0,0,0,202210,1000,31.149,100.59,0,100.59,2022Q3,0,Unknown,0
283244,3,202208,24-06-2019,0,10500,25-04-2012 12:09,DOWNERS GROVE,IL,60515,30,14,18,4500,Z,UNLOCKED,UNLOCKED,0,BPMC,NAP,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
298286,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,22-03-2017 09:55,OWOSSO,MI,48867,30,15,10,2500,Z,UNLOCKED,UNLOCKED,0,SWMC,NAP,01-10-2022,0,0,0,0,0,0,0,202210,B,71,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,202211,2500,14.52,51.83,0,51.83,2022Q3,0,Unknown,0
168356,29,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,21-10-2014 12:29,RICHMOND,VA,23230,30,10,16,4800,U,Unknown,UNLOCKED,0,VOYAGER,NAL MC,01-10-2022,0,1449.24,0,0,0,0,0,202210,B,70,Unknown,0,0,202210,1591.91,1,202210,4800,-91.07104,0,279,187.92896,202210,4800,454.49,1570.14,-4.35,1565.79,2022Q3,0,Unknown,0
119818,54,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,15-06-2021 08:35,CLINTON TWP,MI,48038,30,14,7,1000,I,BAD AGENCY,PERM LOCK,0,ARMC,NAP,01-10-2022,0,0,0,0,0,0,0,202210,F,56,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
191421,54,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,07-02-2021 10:35,ACWORTH,GA,30102,30,10,7,2000,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,169,13.67,13.69,14.43,879.43,202210,D,48,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,0,202212,934.65
182405,31,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,13-05-2019 16:35,OAK HILL,OH,45656,30,22,21,3000,M,INACTIVE,PERM LOCK,0,MANNATEC,NAP,01-10-2022,0,0,0,0,0,0,0,202211,C1,80,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
190870,43,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,23-01-2021 15:50,RUTHERFORD,TN,38369,30,10,16,9408,U,Unknown,UNLOCKED,1,Fuelman,Fuelman,01-10-2022,0,2173.11,0,0,0,0,0,202211,B,80,Unknown,0,0,202210,2556.73,1,202210,9408,87.12,0,239.57,326.69,202210,9408,104.711,424.23,0,424.23,2022Q3,678,Unknown,0
249429,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,02-02-2023 09:39,WYOMING,MI,49509,7,7,10,5500,Z,UNLOCKED,UNLOCKED,0,SWMC,NAP,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,202302,148,1,202307,5500,0,0,75,75,202302,5500,99.58,308.38,0,308.38,2023Q1,833,Unknown,0
218771,36,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,08-03-2022 10:45,TEXARKANA,AR,71854,7,7,16,600,S,Delinquent,TEMP LOCK,0,Fuelman,Fuelman,01-10-2022,2,74.98,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,124.16,2,202210,600,7.97,0,154,161.97,202210,600,28.759,107.18,0,107.18,2022Q4,616,Unknown,0
